ResponseID,ResponseSet,Name,ExternalDataReference,Email,Status,StartDate,EndDate,Finished,confirmCode,Condition,Counterbalance,AccImp_Order,IDInst,FB,Term,Inst_SM,Fake1_SM,Fake1_3,Fake1_RT_1,Fake1_RT_2,Fake1_RT_3,Fake1_RT_4,Fake2_SM,Fake2_3,Fake2_RT_1,Fake2_RT_2,Fake2_RT_3,Fake2_RT_4,Fake3_SM,Fake3_3,Fake3_RT_1,Fake3_RT_2,Fake3_RT_3,Fake3_RT_4,Fake4_SM,Fake4_3,Fake4_RT_1,Fake4_RT_2,Fake4_RT_3,Fake4_RT_4,Fake5_SM,Fake5_3,Fake5_RT_1,Fake5_RT_2,Fake5_RT_3,Fake5_RT_4,Fake6_SM,Fake6_3,Fake6_RT_1,Fake6_RT_2,Fake6_RT_3,Fake6_RT_4,Fake7_SM,Fake7_3,Fake7_RT_1,Fake7_RT_2,Fake7_RT_3,Fake7_RT_4,Fake8_SM,Fake8_3,Fake8_RT_1,Fake8_RT_2,Fake8_RT_3,Fake8_RT_4,Fake9_SM,Fake9_3,Fake9_RT_1,Fake9_RT_2,Fake9_RT_3,Fake9_RT_4,Fake10_SM,Fake10_3,Fake10_RT_1,Fake10_RT_2,Fake10_RT_3,Fake10_RT_4,Fake11_SM,Fake11_3,Fake11_RT_1,Fake11_RT_2,Fake11_RT_3,Fake11_RT_4,Fake12_SM,Fake12_3,Fake12_RT_1,Fake12_RT_2,Fake12_RT_3,Fake12_RT_4,Real1_SM,Real1_3,Real_RT_1,Real_RT_2,Real_RT_3,Real_RT_4,Real2_SM,Real2_3,Real2_RT_1,Real2_RT_2,Real2_RT_3,Real2_RT_4,Real3_SM,Real3_3,Real3_RT_1,Real3_RT_2,Real3_RT_3,Real3_RT_4,Real4_SM,Real4_3,Real4_RT_1,Real4_RT_2,Real4_RT_3,Real4_RT_4,Real5_SM,Real5_3,Real5_RT_1,Real5_RT_2,Real5_RT_3,Real5_RT_4,Real6_SM,Real6_3,Real6_RT_1,Real6_RT_2,Real6_RT_3,Real6_RT_4,Real7_SM,Real7_3,Real7_RT_1,Real7_RT_2,Real7_RT_3,Real7_RT_4,Real8_SM,Real8_3,Real8_RT_1,Real8_RT_2,Real8_RT_3,Real8_RT_4,Real9_SM,Real9_3,Real9_RT_1,Real9_RT_2,Real9_RT_3,Real9_RT_4,Real10_SM,Real10_3,Real10_RT_1,Real10_RT_2,Real10_RT_3,Real10_RT_4,Real11_SM,Real11_3,Real11_RT_1,Real11_RT_2,Real11_RT_3,Real11_RT_4,Real12_SM,Real12_3,Real12_RT_1,Real12_RT_2,Real12_RT_3,Real12_RT_4,Pretest2,NeuFakeImp,Neu1_2,Neu1_RT_1,Neu1_RT_2,Neu1_RT_3,Neu1_RT_4,NeuRealImp,Neu3_2,Neu3_RT_1,Neu3_RT_2,Neu3_RT_3,Neu3_RT_4,Pretest1,CRT_Inst,CRT1_1,CRT1_1_RT_1,CRT1_1_RT_2,CRT1_1_RT_3,CRT1_1_RT_4,CRT1_2,CRT1_2_RT_1,CRT1_2_RT_2,CRT1_2_RT_3,CRT1_2_RT_4,CRT1_3,CRT1_3_RT_1,CRT1_3_RT_2,CRT1_3_RT_3,CRT1_3_RT_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,CRT_chk,Age,Sex,Education,English,Party,Party_TEXT,Social_Conserv,Economic_Conserv,POTUS2016,ClintonTrump,DemRep,SocialCircle_2,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,FB_F,SocialMedia_Chk,AccImp,AccImp_Friends,FNE_Inst,FNE_1,FNE_2,FNE_3,FNE_4,FNE_5,FNE_6,FNE_7,FNE_8,Theism1,Theism2_1,Theism2_2,Theism2_3,Theism2_4,note,Random,Google,Fabricate,Zipcode,Comments,Length
R_p02M98paqGh4snL,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,685222,1,1,1,1,1, ,1,1,1,1.691,2.499,2.94,2,1,1,0.557,1.3,1.576,2,1,1,0.389,1.037,1.363,2,1,1,0.329,0.329,1.614,1,1,1,0.323,0.323,2.727,1,1,1,0.44,1.08,1.592,2,1,1,1.045,2.525,2.804,3,1,1,0.869,0.869,2.456,1,1,1,0.386,0.386,1.376,1,1,1,0.649,2.098,3.287,2,1,1,0.492,0.492,1.49,1,1,1,0.86,1.627,1.918,2,1,1,0.633,1.448,2.578,2,1,1,0.527,1.792,2.529,2,1,1,0.605,1.686,2.515,2,1,1,0.813,2.662,3.29,3,1,1,0.78,0.78,1.632,1,1,1,2.382,2.382,3.171,1,1,1,0.397,3.317,4.174,4,1,1,0.514,0.514,1.174,1,1,1,0.597,0.597,1.42,1,1,1,2.922,2.922,5.433,1,1,1,0.52,1.68,2.052,2,1,1,0.324,0.324,1.039,1,1,1,2,4.948,4.948,5.814,1, , , , , , , ,1,8,1.347,1.347,8.061,1,50,0.975,0.975,9.581,1,20,1.064,1.527,6.761,2,1,8,Emily,9,1,22,2,5,1,1, ,3,3,1,1,1,90,1,2,2,3,3,2,5,2,2, ,1,3,2,3,3,3,2,3,3,1,1,1,1, ,1,2,2,3,56285, ,5 min
R_1FEXUGoB4wNjb3z,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,271792,1,1,2,1,1, ,1,1,1,5.253,5.854,10.832,2,1,1,2.918,2.918,5.597,1,1,1,1.849,1.849,2.906,1,1,1,4.822,4.822,6.265,1,1,1,5.412,5.412,6.953,1,1,1,8.862,10.638,20.265,2,1,6,4.577,4.577,5.216,1,1,1,5.691,6.604,8.177,2,1,3,66.036,66.036,67.782,1,1,4,7.104,7.104,8.001,1,1,4,5.776,5.776,6.844,1,1,1,1.345,1.345,3.054,1,1,1,3.328,3.328,4.615,1,1,3,21.346,21.346,24.602,1,1,2,7.681,10.12,11.106,2,1,1,1.9,1.9,2.861,1,1,1,5.367,5.367,7.437,1,1,1,7.019,8.184,9.094,2,1,1,4.573,4.573,5.477,1,1,5,3.093,9.293,10.162,2,1,1,2.874,4.002,12.474,2,1,1,5.12,5.12,7.029,1,1,1,5.75,5.75,6.702,1,1,1,3.62,3.62,6.809,1,1,1,1,11.303,11.303,17.959,1, , , , , , , ,1,8,3.254,3.254,11.818,1,50,1.371,1.371,77.074,1,20,2.42,2.42,36.982,1,first,8,Emily,9,1,25,2,5,1,1, ,3,4,1,1,1,100,1,2,3,3,3,2,5,1,4,3,1,4,4,4,4,4,4,4,5,1,1, ,1, ,1,2,2,1,31525,"I enjoyed the trivial questions. OMG after i'd click next, i'd slap myself in the face once i realized the trick!!",20 minutes
R_3HGFJ4soSoV9dOa,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,489887,1,2,2,1,1, ,1,1,1,5.174,5.174,6.943,1,1,2,9.157,9.157,10.526,1,1,2,2.934,2.934,4.211,1,1,2,13.756,13.756,15.312,1,1,1,10.686,12.143,13.803,2,1,1,10.83,10.83,12.818,1,1,4,6.593,6.593,8.74,1,1,2,4.2,4.2,6.048,1,1,4,6.406,6.406,8.27,1,1,1,6.119,6.119,8.61,1,1,2,9.019,9.019,10.288,1,1,3,6.516,7.699,9.768,2,1,2,7.423,7.423,8.608,1,1,2,5.44,6.324,7.628,2,1,3,10.431,10.431,12.528,1,1,1,4.036,7.669,8.854,2,1,2,9.579,10.515,11.906,2,1,3,3.142,3.142,4.997,1,1,2,6.426,6.866,8.235,2,1,2,4.17,4.17,5.842,1,1,2,4.863,4.863,7.263,1,1,2,7.386,7.386,9.724,1,1,2,6.507,6.507,8.659,1,1,2,6.808,6.808,8.525,1,1, , , , , , ,1,3,22.167,22.167,23.135,1, ,1,8,6.947,6.947,20.281,1,10,4.044,60.63,64.832,3,39,30.835,30.835,37.105,1,2nd,8,emily,27,3,27,2,5,1,1, ,3,3,1,1,1,71,2,2,2,2,2,1,5,2,4,3,1,2,2,3,2,2,2,1,2,4, , , ,1,1,2,2,3,53178,I liked the thought questions,15 minutes
R_1BWURqZHM8M8NkS,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,753568,1,2,1,1,1, ,1,1,1,8.103,8.103,9.966,1,1,1,11.86,11.86,13.866,1,1,1,43.686,44.92,46.177,4,1,1,15.207,15.207,16.202,1,1,1,8.6,8.6,10.294,1,1,1,8.463,8.463,34.892,1,1,5,8.004,8.004,9.332,1,1,1,6.261,13.318,14.155,2,1,1,23.866,24.438,28.162,2,1,6,6.747,6.747,8.082,1,1,1,5.309,5.309,6.998,1,1,1,5.374,5.374,7.08,1,1,1,3.218,4.796,7.752,2,1,1,2.767,2.767,4.166,1,1,2,1.42,2.157,3.46,2,1,1,2.874,2.874,5.111,1,1,4,3.579,7.887,8.841,3,1,1,6.962,7.363,8.613,2,1,4,9.244,10.448,11.426,3,1,1,5.271,5.271,7.928,1,1,2,13.801,13.801,15.225,1,1,1,5.833,5.833,7.407,1,1,1,2.002,2.002,3.834,1,1,2,7.03,8.81,9.985,3,1, , , , , , ,1,2,16.692,16.692,17.892,1, ,1,4,4.485,4.485,35.123,1,10,1.412,1.412,27.174,1,39,1.512,1.512,13.614,1,2nd,8,emily,3,3,21,1,4,1,1, ,2,2,3,1,1,53,2,2,4,4,3,2,5,2,5,3,1,4,3,2,5,5,5,5,5,4, , , ,1,1,2,1,3,49503,a fake new disclaimer would be nice,15
R_1mRBIzNXMaZQdai,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,470086,2,2,2,1,1, ,1,1,1,4.545,4.545,5.51,1,1,1,2.153,2.153,3.062,1,1,1,7.944,7.944,8.822,1,1,1,7.165,7.165,9.202,1,1,1,3.715,4.996,6.145,3,1,1,4.116,5.807,6.925,4,1,4,8.098,10.023,10.812,6,1,1,5.439,5.439,6.548,1,1,2,18.884,19.435,20.794,2,1,5,8.599,8.599,9.526,1,1,6,11.568,12.024,13.11,2,1,5,7.888,8.224,9.133,2,1,4,5.071,5.071,5.987,1,1,2,8.263,9.112,9.909,2,1,1,4.04,4.04,5.173,1,1,3,3.316,8.221,8.785,6,1,1,4.038,4.038,5.276,1,1,1,6.458,6.458,9.279,1,1,1,2.78,2.78,4.361,1,1,5,4.19,4.19,5.719,1,1,5,4.862,5.51,6.261,3,1,4,9.383,10.091,11.04,3,1,2,11.79,11.79,12.668,1,1,5,8.627,8.995,9.84,2, , , , , , , ,1,2,25.847,25.847,26.58,1,1,1,4,44.635,44.635,48.719,1,10,13.719,25.999,26.276,2,39,6.589,6.589,53.329,1,second,8,emily,3,1,23,2,3,1,6,socialist,1,1,3,1,1,60,1,2,3,3,2,3,3,1,5,4,1,5,5,5,5,5,5,4,5,4,1, , , ,1,2,2,1,33126, ,12 minutes
R_1LMTtY9W7zbYKzr,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,202644,1,2,1,1,1, ,1,1,1,4.953,7.844,9.079,2,1,1,10.286,10.286,11.534,1,1,1,5.052,5.052,6.178,1,1,1,12.922,12.922,14.039,1,1,1,7.584,7.584,8.735,1,1,1,7.319,7.319,9.006,1,1,1,6.945,6.945,8.445,1,1,1,6.862,6.862,8.744,1,1,1,7.102,8.212,8.603,2,1,1,13.515,13.515,14.437,1,1,1,7.525,7.525,8.562,1,1,1,4.409,4.409,6.535,1,1,1,6.899,6.899,8.832,1,1,3,8.285,8.285,9.988,1,1,1,8.62,8.62,9.645,1,1,2,6.715,8.625,9.601,2,1,1,8.634,8.634,15.743,1,1,1,7.748,9.682,14.658,2,1,1,4.785,4.785,5.78,1,1,2,12.67,12.67,24.295,1,1,1,7.004,7.004,8.341,1,1,1,5.339,5.339,6.815,1,1,1,4.539,5.759,7.379,2,1,3,14.486,14.486,15.597,1,1, , , , , , ,1,3,45.154,45.154,46.809,1, ,1,8,12.042,12.042,14.818,1,50,31.98,31.98,34.605,1,10,27.688,27.688,46.289,1,second,7,June,18,3,42,2,3,1,3, ,3,3,3,2,1,40,2,2,2,3,2,2,5,2,5,3,1,4,2,2,4,3,4,3,2,1,1, , , ,1,2,2,3,62040, ,10 to 15 minutes
R_1FtyMpvpzNBUlJ7,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,791994,2,2,2,1,1, ,1,1,1,12.441,18.458,20.191,2,1,1,13.54,13.54,14.373,1,1,1,5.664,8.689,10.847,2,1,1,8.515,9.556,12.56,2,1,2,7.439,8.4,9.582,2,1,1,7.44,7.44,8.322,1,1,1,9.064,9.064,9.966,1,1,1,15.836,15.836,17.526,1,1,1,17.392,17.392,18.349,1,1,5,9.706,9.706,10.454,1,1,4,10.46,10.46,11.221,1,1,1,30.652,35.276,36.238,3,1,1,9.113,9.113,10.317,1,1,1,28.51,28.51,30.581,1,1,1,10.544,10.544,12.064,1,1,1,5.823,5.823,7.94,1,1,1,5.238,5.238,6.189,1,1,1,4.787,4.787,5.91,1,1,1,6.442,6.442,8.27,1,1,5,16.208,16.208,18.404,1,1,4,11.381,11.381,12.538,1,1,2,12.747,15.211,17.921,2,1,1,9.715,9.715,12.135,1,1,2,31.921,31.921,32.679,1, , , , , , , ,1,1,17.923,17.923,20.71,1,1,1,8,13.857,13.857,26.321,1,50,34.934,34.934,39.841,1,20,68.182,68.182,70.272,1,3rd,8,emily,0,1,50,2,5,1,1, ,1,3,1,1,1,13,2,1,4,3,2,1,5,1,4,3,1,2,2,2,2,2,1,2,1,3,1, , , ,1,2,2,2,42086, ,15
R_2fdGueoW93p2wUC,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,760379,2,1,1,1,1, ,1,1,1,3.57,4.09,5.854,2,1,1,5.126,6.63,8.321,4,1,2,3.486,3.486,4.385,1,1,2,8.878,8.878,10.265,1,1,1,12.269,13.021,14.671,2,1,1,6.081,6.081,7.026,1,1,5,4.699,4.699,5.616,1,1,1,5.551,6.311,7.24,2,1,4,3.745,3.745,4.739,1,1,4,5.974,6.67,7.064,2,1,5,5.384,5.384,6.234,1,1,4,4.659,4.659,5.87,1,1,2,6.254,6.254,7.002,1,1,2,5.2,5.2,6.115,1,1,4,3.527,4.503,5.275,2,1,1,2.557,2.557,3.87,1,1,2,4.731,7.427,8.557,4,1,1,4.033,4.033,6.763,1,1,2,4.791,4.791,5.937,1,1,3,5.522,5.522,6.266,1,1,4,6.987,8.211,9.006,2,1,3,5.385,5.385,6.188,1,1,3,5.339,5.339,6.046,1,1,2,3.439,3.439,4.45,1, ,1,2,8.617,9.145,10.947,2, , , , , , ,1,1,8,9.495,9.495,12.968,1,10,2.158,2.158,21.314,1,39,6.594,6.594,11.61,1,1,8,emily,27,3,33,1,4,1,3, ,3,3,1,1,1,11,2,1,3,4,3,2,5,2,5,3,1,5,2,4,2,2,3,3,4,4, ,1,1,1,1,2,2,1,82240, ,8 min
R_vBpT1RqA6WwSISd,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,93652,1,2,2,1,1, ,1,1,4,8.311,8.311,9.697,1,1,4,5.016,5.016,5.584,1,1,5,4.29,4.621,5.167,2,1,5,7.395,7.395,8.87,1,1,5,4.934,6.17,6.714,2,1,4,8.499,8.499,9.442,1,1,1,6.76,7.85,8.169,2,1,1,6.084,6.084,8.779,1,1,1,3.167,3.167,4.365,1,1,2,7.695,7.695,8.436,1,1,2,5.595,5.595,6.324,1,1,2,11.566,11.566,12.389,1,1,5,5.237,5.237,5.747,1,1,2,43.991,44.887,45.206,3,1,5,4.511,4.511,6.075,1,1,6,3.075,3.075,3.854,1,1,1,9.223,9.973,10.257,2,1,6,2.546,2.546,3.289,1,1,2,4.042,4.042,5.273,1,1,4,6.861,9.171,9.842,4,1,2,6.338,6.338,6.904,1,1,3,6.53,8.114,8.687,3,1,3,4.979,5.944,6.19,3,1,1,3.725,7.765,8.055,7,1, , , , , , ,1,3,10.354,10.354,11.308,1, ,1,4,1.288,51.96,62.926,9,50,8.592,8.592,9.716,1,39,7.068,7.068,11.033,1,second place,14,Emily,None,2,26,1,2,1,2, ,5,5,2,2,2,90,2,2,4,3,5,2,5,1,4,4,1,3,1,2,2,2,2,3,3,1,1, , , ,1,2,1,3,3109,Nice survey,11 mins
R_2dNif9MfH1TOG6L,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,699580,2,1,1,1,1, ,1,1,1,8.48,8.48,9.832,1,1,1,8.104,8.104,12.159,1,1,1,6.372,6.372,8.23,1,1,1,4.302,4.302,10.765,1,1,1,6.814,6.814,7.857,1,1,1,7.948,7.948,9.1,1,1,1,10.725,10.725,11.719,1,1,1,6.782,6.782,8.052,1,1,1,6.718,6.718,8.236,1,1,1,5.121,5.121,10.374,1,1,1,8.336,8.336,9.482,1,1,1,8.015,8.015,9.104,1,1,1,10.776,10.776,11.854,1,1,1,6.484,6.484,7.552,1,1,1,5.586,5.586,9.378,1,1,1,5.683,5.683,8.146,1,1,1,7.165,7.165,8.258,1,1,1,8.582,8.582,9.824,1,1,1,9.094,9.094,10.17,1,1,1,2.708,2.708,13.247,1,1,1,16.622,16.622,18.958,1,1,1,9.273,9.273,10.517,1,1,1,9.992,11.033,12.181,2,1,1,8.294,8.294,9.423,1, ,1,2,39.716,42.26,43.115,4, , , , , , ,1,1,8,10.445,10.445,38.43,1,50,25.577,25.577,29.413,1,20,14.401,14.401,26.591,1,2nd,8,Emily,9,1,27,1,3,1,6,Not really into politics,3,3,5,2,2,50,2,2,3,3,3,2,2,2,5,3,1,5,5,5,5,5,5,5,5,1,1, , , ,1,2,2,1,76574,No,25 minutes
R_3sh1HZGzyWrloWw,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,635469,1,1,1,1,1, ,1,1,3,4.057,4.584,5.624,2,1,2,3.821,3.821,4.613,1,1,2,3.345,3.345,4.936,1,1,3,4.49,4.49,5.272,1,1,1,4.964,4.964,5.691,1,1,2,9.868,10.683,11.371,2,1,4,4.718,5.278,6.098,2,1,2,5.301,5.301,6.171,1,1,4,4.117,4.117,5.019,1,1,4,3.472,3.472,4.45,1,1,4,5.787,5.787,6.411,1,1,4,3.383,4.175,4.831,2,1,3,2.68,2.68,3.702,1,1,2,2.619,2.619,3.849,1,1,3,2.211,2.211,3.072,1,1,1,3.169,4.545,5.583,3,1,1,4.914,6.066,7.067,2,1,3,4.639,5.086,5.925,2,1,4,3.934,4.854,5.613,2,1,2,3.2,3.2,4.006,1,1,3,4.193,4.193,4.83,1,1,4,2.938,2.938,3.702,1,1,1,4.911,6.575,7.614,2,1,3,11.15,11.15,11.948,1,1,1,2,5.734,6.582,7.75,2, , , , , , , ,1,8,2.201,4.201,10.495,2,5,3.135,3.135,16.322,1,20,3.685,15.142,19.749,4,Second,8,Emily,27,1,33,1,5,1,3, ,2,3,3,1,2,42,2, ,3,2,2,1,3,1,4,2,1,3,3,3,3,3,2,3,4,2,1, ,1, ,1,2,2,2,20170, ,10 minutes
R_3mdERgo2BC56XNQ,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,445780,1,1,2,1,1, ,1,1,1,2.486,4.485,4.833,2,1,1,6.092,6.092,7.56,1,1,1,10.847,10.847,12.462,1,1,1,5.373,5.373,6.336,1,1,1,4.385,4.385,5.526,1,1,1,3.656,3.656,4.528,1,1,6,1.164,6.553,7.256,2,1,1,2.482,2.482,3.365,1,1,1,1.972,1.972,3.102,1,1,1,1.175,1.175,2.565,1,1,1,1.533,1.533,2.855,1,1,1,1.058,1.058,2.357,1,1,1,2.052,2.052,3.25,1,1,1,1.597,1.597,2.659,1,1,1,2.122,2.122,3.061,1,1,1,1.453,1.453,2.561,1,1,1,1.962,1.962,3.149,1,1,1,1.695,4.288,5.705,2,1,1,2.451,2.451,4.156,1,1,1,2.33,2.33,3.574,1,1,1,1.326,1.326,3.098,1,1,1,4.083,4.083,5.315,1,1,1,4.758,4.758,6.216,1,1,1,2.257,2.257,3.219,1,1,1,1,14.267,14.267,15.263,1, , , , , , , ,1,8,4.234,4.234,6.253,1,50,3.276,3.276,5.478,1,20,6.261,6.261,10.351,1,1st,8,June,27,3,33,2,5,1,3, ,2,4,6,1,1,89,2,2,2,2,2,1,5,1,4,4,1,4,4,2,4,4,4,3,4,1,1, , , ,1,2,2,1,53213,no,10 minutes
R_3I9xdKZmcRDLjw8,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,986474,1,2,1,1,1, ,1,1,1,3.979,3.979,5.08,1,1,1,2.383,2.383,3.793,1,1,1,2.103,3.912,5.196,2,1,1,2.8,2.8,5.945,1,1,1,2.206,2.206,4.392,1,1,1,2.329,6.05,6.576,3,1,5,11.88,11.88,13.012,1,1,1,4.36,4.36,6.434,1,1,1,1.974,3.722,4.682,2,1,1,2.241,2.241,3.798,1,1,1,2.426,2.426,3.981,1,1,5,4.155,7.232,8.531,3,1,1,2.454,5.856,6.929,2,1,1,2.367,5.666,6.481,4,1,1,1.2,2.422,4.079,2,1,3,3.454,5.989,7.536,2,1,1,2.792,4.524,5.432,2,1,1,3.503,3.503,4.808,1,1,1,3.273,3.273,4.406,1,1,1,2.233,2.233,3.655,1,1,4,3.639,6.068,7.357,2,1,2,2.865,6.347,7.466,2,1,1,1.845,2.695,3.86,2,1,1,1.823,1.823,3.584,1,1, , , , , , ,1,3,7.168,7.168,8.596,1, ,1,7,3.88,3.88,6.55,1,50,4.479,45.605,48.302,5,11,1.937,17.251,17.833,5,2,8,Emily,0,1,46,2,5,1,1, ,1,2,1,1,1,42,2,2,4,4,3,1,5,1,5,3,1,4,4,4,4,4,5, ,5,1,1, , , ,1,2,2,1,90603,Nope. Thank you.,10 minutes
R_31Wsve5SoNolQxg,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,124901,1,2,2,1,1, ,1,1,1,2.137,2.137,3.254,1,1,1,3.136,3.136,4.319,1,1,1,0.472,0.472,1.354,1,1,1,0.393,4.393,6.243,3,1,1,1.082,1.082,2.667,1,1,1,0.443,1.986,3.107,3,1,1,1.097,2.963,4.338,2,1,1,1.527,1.527,2.915,1,1,1,0.828,0.828,2.387,1,1,1,0.787,0.787,3.603,1,1,1,2.677,2.677,4.466,1,1,1,3.4,3.4,5.424,1,1,1,4.527,4.527,5.957,1,1,1,2.249,2.249,4.03,1,1,1,1.544,1.954,3.581,2,1,1,0.85,0.85,2.943,1,1,1,2.463,2.463,3.437,1,1,1,1.039,1.039,2.385,1,1,1,2.951,2.951,5.172,1,1,1,0.883,0.883,2.158,1,1,1,2.662,3.665,4.706,2,1,1,3.675,3.675,5.513,1,1,1,2.973,2.973,4.335,1,1,1,1.006,1.568,2.64,2,1, , , , , , ,1,1,8.146,8.668,9.661,2, ,1,8,1.251,6.01,9.583,2,50,2.294,2.294,4.578,1,10,1.711,3.313,5.703,2,second,8,Emily,6,1,35,2,2,1,3, ,2,2,1,1,1,59,2,2,4,3,3,3,3,2,5,4,1,4,4,4,4,4,4,4,5,1,1, , , ,1,2,2,2,47452,No,10 mins
R_W8tAeGaLcNjvbYl,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,732729,2,1,1,1,1, ,1,1,2,9.325,9.325,10.11,1,1,2,3.899,3.899,5.143,1,1,3,4.998,4.998,6.066,1,1,1,7.635,7.635,8.68,1,1,4,10.248,10.248,11.216,1,1,1,12.326,12.326,13.332,1,1,4,11.34,12.076,12.475,2,1,1,11.416,12.681,13.657,2,1,5,6.194,6.194,7.001,1,1,5,6.803,6.803,7.48,1,1,1,6.292,6.292,7.351,1,1,5,5.476,5.476,6.182,1,1,2,5.427,5.427,6.242,1,1,2,2.971,2.971,3.802,1,1,2,5.211,5.211,6.047,1,1,1,3.007,3.007,3.8,1,1,3,4.2,5.082,6.048,2,1,2,2.825,2.825,3.585,1,1,3,7.675,7.675,8.427,1,1,5,7.737,7.737,8.49,1,1,2,4.528,4.996,6.126,2,1,3,8.143,8.143,8.965,1,1,3,6.772,6.772,7.601,1,1,3,9.066,9.066,10.155,1, ,1,1,13.505,13.505,18.07,1, , , , , , ,1,1,4,5.784,175.511,178.366,3,10,18.185,18.185,20.233,1,20,14.893,14.893,17.127,1,second,8,Emily,27,3,43,2,3,1,1, ,2,2,1,1,1,70,2,2,2,3,3,3,5,1,4,2,1,4,4,4,4,4,4,4,5,3, , ,1, ,1,2,2,1,97239, ,10 minutes
R_cOX5x4Ke4Phc2gF,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,245417,1,2,1,1,1, ,1,1,1,4.47,4.47,6.325,1,1,1,2.479,3.326,4.643,2,1,1,2.592,4.512,6.125,3,1,1,7.894,7.894,10.171,1,1,1,2.97,2.97,4.478,1,1,1,6.627,6.627,7.584,1,1,1,35.494,35.494,36.259,1,1,1,4.301,4.301,5.426,1,1,1,5.71,5.71,11.205,1,1,1,3.831,3.831,5.436,1,1,1,4.323,4.323,6.169,1,1,4,5.369,5.369,6.719,1,1,1,2.013,2.013,3.58,1,1,1,4.71,4.71,6.708,1,1,1,1.468,1.468,3.177,1,1,1,8.073,8.073,9.647,1,1,1,4.422,4.422,5.682,1,1,1,2.148,2.148,3.362,1,1,1,9.262,9.262,10.764,1,1,4,5.552,5.552,7.326,1,1,4,7.299,8.204,8.665,2,1,1,5.673,5.673,7.517,1,1,3,5.183,5.183,6.052,1,1,4,7.193,7.193,9.861,1,1, , , , , , ,1,1,18.242,18.242,19.415,1, ,1,4,4.359,52.542,62.341,3,10,12.656,12.656,26.814,1,39,9.147,9.147,17.448,1,second,8,Emily,27,3,52,1,5,1,1, ,1,1,1,1,1,80,2,2,3,3,4,1,5,1,5,4,1,2,1,1,2,2,2,1,2,2, ,1, , ,1,2,2,1,11238, ,7 minutes
R_DSmq0Z6zPDpwLvP,Default Response Set,Anonymous, , ,0,11/30/2017,11/30/2017,1,91859,1,2,2,1,1, ,1,1,1,3.147,3.147,3.863,1,1,1,87.037,87.037,88.016,1,1,1,1.571,1.959,2.813,2,1,1,2.181,2.181,3.399,1,1,1,2.591,2.591,3.612,1,1,1,5.258,6.021,6.853,2,1,2,4.095,4.447,5.719,2,1,1,1.658,1.658,3.833,1,1,1,1.332,1.332,2.647,1,1,1,2.951,2.951,3.948,1,1,1,14.649,14.649,15.778,1,1,1,3.278,3.278,4.214,1,1,1,2.651,3.016,3.814,2,1,1,2.155,2.155,3.839,1,1,1,2.909,2.909,3.658,1,1,1,2.405,2.405,3.3,1,1,1,1.339,1.973,2.89,2,1,1,2.629,2.629,3.631,1,1,1,1.718,2.392,3.314,2,1,1,1.543,2.262,3.244,2,1,1,1.796,1.796,2.899,1,1,2,8.373,9.685,10.708,3,1,3,4.653,4.653,5.377,1,1,1,3.664,3.664,4.425,1,1, , , , , , ,1,3,12.637,12.637,13.415,1, ,1,4,1.002,1.002,11.122,1,10,1.481,1.481,7.43,1,39,4.316,4.316,8.904,1,first,7,Emily,27,2,35,1,6,1,3, ,2,3,1,1,1,74,2,1,3,3,3,2,5,1,5,3,1,3,3,3,3,2,3,2,3,2,1,1,1, ,1,2,2,2,28203, , 
